User_ID,Platform,Country,Age,Gender,Post_Type,Engagements,Misinformation_Spread
User_3939,Facebook, UK,20,Male,Image,276,0
User_3940,Facebook, UK,38,Other,Mixed,407,0
User_3941,Facebook, UK,50,Female,Text,427,0
User_3942,Facebook, UK,54,Male,Text,494,1
User_3943,Facebook, UK,24,Male,Mixed,264,0
User_3944,Facebook, UK,33,Female,Mixed,55,1
User_3945,Facebook, UK,25,Female,Mixed,233,0
User_3946,Facebook, UK,62,Female,Mixed,275,1
User_3947,Facebook, UK,61,Male,Mixed,480,1
User_3948,Facebook, UK,41,Female,Image,360,0
User_3949,Facebook, UK,58,Male,Mixed,235,0
User_3950,Facebook, UK,52,Female,Mixed,98,0
User_3951,Facebook, UK,63,Female,Mixed,461,1
User_3952,Facebook, UK,64,Male,Image,136,1
User_3953,Facebook, UK,49,Male,Video,411,0
User_3954,Facebook, UK,39,Male,Video,112,0
User_3955,Facebook, UK,39,Female,Video,233,0
User_3956,Facebook, UK,46,Male,Text,141,1
User_3957,Facebook, UK,57,Female,Mixed,276,0
User_3958,Facebook, UK,25,Male,Video,414,0
User_3959,Facebook, UK,41,Other,Video,234,0
User_3960,Facebook, UK,33,Male,Text,68,0
User_3961,Facebook, UK,65,Male,Image,320,1
User_3962,Facebook, UK,65,Male,Image,468,1
User_3963,Facebook, UK,62,Male,Image,149,0
User_3964,Facebook, UK,33,Male,Text,172,0
User_3965,Facebook, UK,48,Male,Video,326,0
User_3966,Facebook, UK,25,Male,Text,324,1
User_3967,Facebook, UK,58,Female,Mixed,216,0
User_3968,Facebook, UK,30,Male,Mixed,137,0
User_3969,Facebook, UK,40,Male,Video,357,1
User_3970,Facebook, UK,41,Male,Video,299,0
User_3971,Facebook, UK,39,Female,Mixed,414,1
User_3972,Facebook, UK,43,Female,Image,168,0
User_3973,Facebook, UK,33,Female,Image,457,1
User_3974,Facebook, UK,57,Female,Image,281,0
User_3975,Facebook, UK,61,Male,Mixed,227,0
User_3976,Facebook, UK,52,Male,Text,128,0
User_3977,Facebook, UK,27,Male,Text,345,1
User_3978,Facebook, UK,36,Male,Image,243,1
User_3979,Facebook, UK,21,Female,Video,499,1
User_3980,Facebook, UK,62,Male,Image,189,0
User_3981,Facebook, UK,56,Male,Video,259,1
User_3982,Facebook, UK,28,Male,Image,215,0
User_3983,Facebook, UK,60,Male,Mixed,420,1
User_3984,Facebook, UK,56,Female,Video,71,1
User_3985,Facebook, UK,20,Female,Text,81,0
User_3986,Facebook, UK,53,Male,Image,55,1
User_3987,Facebook, UK,29,Male,Image,82,1
User_3988,Facebook, UK,22,Female,Text,71,0
User_3989,Facebook, UK,28,Male,Video,463,0
User_3990,Facebook, UK,62,Female,Text,211,1
User_3991,Facebook, UK,63,Male,Text,41,1
User_3992,Facebook, UK,41,Male,Video,38,0
User_3993,Facebook, UK,51,Male,Text,337,1
User_3994,Facebook, UK,63,Male,Video,427,1
User_3995,Facebook, UK,51,Male,Text,18,1
User_3996,Facebook, UK,56,Male,Text,145,1
User_3997,Facebook, UK,35,Male,Image,186,0
User_3998,Facebook, UK,33,Female,Image,141,0
User_3999,Facebook, UK,25,Other,Image,448,1
User_4000,Facebook, UK,57,Female,Text,167,0
User_4001,Facebook, USA,57,Female,Video,461,1
User_4002,Facebook, USA,33,Female,Text,416,0
User_4003,Facebook, USA,34,Female,Image,228,0
User_4004,Facebook, USA,54,Other,Video,150,1
User_4005,Facebook, USA,48,Male,Image,61,1
User_4006,Facebook, USA,31,Other,Video,208,1
User_4007,Facebook, USA,42,Female,Mixed,11,0
User_4008,Facebook, USA,21,Other,Video,380,1
User_4009,Facebook, USA,58,Female,Video,11,1
User_4010,Facebook, USA,39,Female,Text,71,1
User_4011,Facebook, USA,26,Male,Video,317,1
User_4012,Facebook, USA,60,Female,Text,308,1
User_4013,Facebook, USA,33,Male,Video,40,1
User_4014,Facebook, USA,23,Female,Video,421,0
User_4015,Facebook, USA,30,Male,Video,302,0
User_4016,Facebook, USA,39,Other,Mixed,127,0
User_4017,Facebook, USA,36,Male,Mixed,113,0
User_4018,Facebook, USA,61,Male,Mixed,59,0
User_4019,Facebook, USA,45,Male,Text,453,1
User_4020,Facebook, USA,53,Male,Image,321,0
User_4021,Facebook, USA,39,Female,Text,474,0
User_4022,Facebook, USA,19,Female,Video,264,0
User_4023,Facebook, USA,37,Male,Video,360,1
User_4024,Facebook, USA,19,Male,Mixed,344,0
User_4025,Facebook, USA,24,Female,Image,234,1
User_4026,Facebook, USA,62,Male,Video,260,1
User_4027,Facebook, USA,65,Female,Video,329,1
User_4028,Facebook, USA,58,Female,Video,191,1
User_4029,Facebook, USA,54,Female,Text,357,1
User_4030,Facebook, USA,52,Male,Text,185,0
User_4031,Facebook, USA,27,Female,Mixed,473,1
User_4032,Facebook, USA,24,Male,Video,453,0
User_4033,Facebook, USA,34,Male,Text,37,1
User_4034,Facebook, USA,50,Male,Text,29,0
User_4035,Facebook, USA,27,Female,Mixed,106,1
User_4036,Facebook, USA,42,Male,Mixed,402,1
User_4037,Facebook, USA,43,Female,Mixed,336,0
User_4038,Facebook, USA,52,Male,Mixed,274,1
User_4039,Facebook, USA,61,Female,Video,423,0
User_4040,Facebook, USA,27,Male,Text,102,1
User_4041,Facebook, USA,29,Male,Text,223,0
User_4042,Facebook, USA,60,Female,Mixed,43,0
User_4043,Facebook, USA,50,Female,Image,254,0
User_4044,Facebook, USA,37,Other,Video,336,1
User_4045,Facebook, USA,40,Male,Video,106,1
User_4046,Facebook, USA,37,Female,Text,373,1
User_4047,Facebook, USA,64,Female,Video,17,0
User_4048,Facebook, USA,21,Male,Image,211,0
User_4049,Facebook, USA,47,Male,Video,479,1
User_4050,Facebook, USA,31,Male,Image,470,1
User_4051,Facebook, USA,35,Female,Text,318,0
User_4052,Facebook, USA,45,Male,Video,280,1
User_4053,Facebook, USA,65,Male,Image,29,1
User_4054,Facebook, USA,34,Female,Text,195,0
User_4055,Facebook, USA,61,Female,Text,77,1
User_4056,Facebook, USA,38,Female,Video,446,0
User_4057,Facebook, USA,55,Female,Image,443,1
User_4058,Facebook, USA,32,Other,Mixed,178,0
User_4059,Facebook, USA,23,Male,Text,170,0
User_4060,Facebook, USA,38,Male,Video,120,1
User_4061,Facebook, USA,25,Male,Image,293,1
User_4062,Facebook, USA,30,Female,Text,431,0
User_4063,Facebook, USA,40,Male,Image,328,1
User_4064,Facebook, USA,21,Female,Mixed,338,1
User_4065,Facebook, USA,54,Female,Mixed,234,1
User_4066,Facebook, USA,20,Female,Video,106,0
User_4067,Facebook, USA,55,Other,Image,300,0
User_4068,Facebook, USA,27,Female,Mixed,421,1
User_4069,Facebook, USA,33,Female,Mixed,327,0
User_4070,Facebook, USA,31,Female,Video,220,1
User_4071,Facebook, USA,18,Male,Text,124,0
User_4072,Facebook, USA,23,Male,Mixed,129,1
User_4073,Facebook, USA,44,Female,Text,32,1
User_4074,Facebook, USA,63,Male,Text,424,0
User_4075,Facebook, USA,35,Male,Mixed,49,0
User_4076,Facebook, USA,59,Female,Mixed,19,0
User_4077,Facebook, USA,26,Male,Video,364,1
User_4078,Facebook, USA,27,Female,Video,111,0
User_4079,Facebook, USA,41,Male,Text,284,1
User_4080,Facebook, USA,28,Female,Image,326,0
User_4081,Facebook, USA,52,Female,Video,75,0
User_4082,Facebook, USA,37,Female,Image,64,1
User_4083,Facebook, USA,38,Male,Video,365,0
User_4084,Facebook, USA,21,Male,Video,208,0
User_4085,Facebook, USA,18,Male,Image,124,0
User_4086,Facebook, USA,22,Male,Image,353,1
User_4087,Facebook, USA,62,Female,Text,442,0
User_4088,Facebook, USA,24,Other,Video,318,1
User_4089,Facebook, USA,33,Male,Image,279,0
User_4090,Facebook, USA,51,Male,Mixed,242,0
User_4091,Facebook, USA,42,Male,Mixed,477,0
User_4092,Facebook, USA,37,Male,Mixed,185,0
User_4093,Facebook, USA,20,Female,Mixed,27,0
User_4094,Facebook, USA,52,Male,Image,263,0
User_4095,Facebook, USA,41,Male,Mixed,405,1
User_4096,Facebook, USA,24,Male,Video,472,0
User_4097,Facebook, USA,52,Female,Text,483,1
User_4098,Facebook, USA,19,Male,Video,429,1
User_4099,Facebook, USA,28,Female,Image,218,1
User_4100,Facebook, USA,63,Male,Text,69,0
User_4101,Facebook, USA,22,Female,Text,274,1
User_4102,Facebook, USA,30,Male,Video,205,0
User_4103,Facebook, USA,48,Male,Image,371,0
User_4104,Facebook, USA,56,Female,Mixed,192,0
User_4105,Facebook, USA,63,Other,Mixed,252,1
User_4106,Facebook, USA,30,Female,Video,233,0
User_4107,Facebook, USA,31,Female,Image,198,1
User_4108,Facebook, USA,34,Other,Mixed,100,1
User_4109,Facebook, USA,34,Female,Image,155,0
User_4110,Facebook, USA,54,Female,Video,179,1
User_4111,Facebook, USA,43,Female,Text,440,0
User_4112,Facebook, USA,34,Female,Text,62,0
User_4113,Facebook, USA,48,Male,Image,86,0
User_4114,Facebook, USA,62,Male,Text,412,0
User_4115,Facebook, USA,21,Female,Text,175,0
User_4116,Facebook, USA,48,Male,Mixed,48,0
User_4117,Facebook, USA,24,Other,Image,217,0
User_4118,Facebook, USA,22,Female,Mixed,233,0
User_4119,Facebook, USA,62,Male,Video,451,0
User_4120,Facebook, USA,19,Male,Video,134,1
User_4121,Facebook, USA,18,Female,Video,286,0
User_4122,Facebook, USA,47,Male,Video,390,1
User_4123,Facebook, USA,20,Female,Mixed,310,0
User_4124,Facebook, USA,25,Female,Mixed,443,0
User_4125,Facebook, USA,48,Male,Mixed,470,1
User_4126,Facebook, USA,38,Male,Text,354,0
User_4127,Facebook, USA,28,Female,Video,250,0
User_4128,Facebook, USA,31,Female,Mixed,403,0
User_4129,Facebook, USA,53,Male,Mixed,390,1
User_4130,Facebook, USA,26,Other,Video,99,0
User_4131,Facebook, USA,37,Male,Image,25,1
User_4132,Facebook, USA,36,Male,Video,361,1
User_4133,Facebook, USA,37,Male,Mixed,17,0
User_4134,Facebook, USA,59,Other,Image,376,1
User_4135,Facebook, USA,62,Male,Image,388,1
User_4136,Facebook, USA,32,Male,Video,270,1
User_4137,Facebook, USA,43,Other,Video,189,0
User_4138,Facebook, USA,55,Female,Text,234,1
User_4139,Facebook, USA,63,Other,Video,152,0
User_4140,Facebook, USA,26,Female,Mixed,56,0
User_4141,Facebook, USA,37,Female,Image,345,1
User_4142,Facebook, USA,61,Male,Image,351,1
User_4143,Facebook, USA,47,Male,Image,29,1
User_4144,Facebook, USA,32,Other,Image,386,1
User_4145,Facebook, USA,34,Male,Video,237,0
User_4146,Facebook, USA,27,Male,Image,360,0
User_4147,Facebook, USA,60,Male,Image,55,1
User_4148,Facebook, USA,18,Male,Mixed,96,1
User_4149,Facebook, USA,18,Female,Image,13,1
User_4150,Facebook, USA,27,Male,Mixed,301,1
User_4151,Facebook, USA,63,Other,Video,184,1
User_4152,Facebook, USA,33,Male,Text,306,0
User_4153,Facebook, USA,58,Male,Mixed,486,0
User_4154,Facebook, USA,65,Male,Mixed,166,1
User_4155,Facebook, USA,52,Male,Video,371,0
User_4156,Facebook, USA,21,Male,Text,343,1
User_4157,Facebook, USA,42,Male,Text,45,0
User_4158,Facebook, USA,53,Female,Image,250,1
User_4159,Facebook, USA,24,Female,Mixed,178,0
User_4160,Facebook, USA,51,Female,Text,42,1
User_4161,Facebook, USA,23,Female,Image,146,0
User_4162,Facebook, USA,42,Male,Text,373,0
User_4163,Facebook, USA,43,Male,Video,461,0
User_4164,Facebook, USA,31,Other,Video,112,0
User_4165,Facebook, USA,59,Male,Image,440,0
User_4166,Facebook, USA,55,Female,Image,437,1
User_4167,Facebook, USA,47,Female,Text,117,1
User_4168,Facebook, USA,27,Female,Video,261,0
User_4169,Facebook, USA,53,Male,Image,394,1
User_4170,Facebook, USA,31,Male,Video,335,0
User_4171,Facebook, USA,58,Male,Video,475,1
User_4172,Facebook, USA,47,Male,Video,409,1
User_4173,Facebook, USA,27,Male,Image,332,0
User_4174,Facebook, USA,28,Female,Mixed,489,0
User_4175,Facebook, USA,33,Female,Image,388,1
User_4176,Facebook, USA,29,Male,Mixed,494,1
User_4177,Facebook, USA,34,Female,Text,305,1
User_4178,Facebook, USA,64,Male,Video,455,0
User_4179,Facebook, USA,58,Female,Image,164,1
User_4180,Facebook, USA,50,Male,Image,339,1
User_4181,Facebook, USA,50,Male,Video,291,0
User_4182,Facebook, USA,55,Male,Video,144,1
User_4183,Facebook, USA,38,Female,Image,17,0
User_4184,Facebook, USA,20,Male,Mixed,15,0
User_4185,Facebook, USA,65,Male,Video,315,0
User_4186,Facebook, USA,56,Other,Image,68,1
User_4187,Facebook, USA,41,Female,Image,313,0
User_4188,Facebook, USA,20,Female,Text,402,1
User_4189,Facebook, USA,25,Male,Mixed,260,0
User_4190,Facebook, USA,33,Male,Mixed,183,0
User_4191,Facebook, USA,61,Female,Text,57,0
User_4192,Facebook, USA,51,Male,Text,76,0
User_4193,Facebook, USA,19,Male,Mixed,275,0
User_4194,Facebook, USA,50,Male,Video,283,1
User_4195,Facebook, USA,42,Male,Text,13,1
User_4196,Facebook, USA,57,Female,Video,309,0
User_4197,Facebook, USA,64,Female,Image,192,0
User_4198,Facebook, USA,18,Female,Video,174,0
User_4199,Facebook, USA,27,Male,Mixed,360,1
User_4200,Facebook, USA,51,Female,Image,357,0
User_4201,Facebook, USA,30,Male,Image,497,0
User_4202,Facebook, USA,19,Male,Video,146,0
User_4203,Facebook, USA,25,Female,Text,278,0
User_4204,Facebook, USA,42,Female,Image,128,0
User_4205,Facebook, USA,64,Male,Video,182,0
User_4206,Facebook, USA,48,Other,Text,447,0
User_4207,Facebook, USA,63,Female,Text,102,1
User_4208,Facebook, USA,29,Male,Image,276,0
User_4209,Facebook, USA,41,Female,Text,248,1
User_4210,Facebook, USA,28,Female,Mixed,17,0
User_4211,Facebook, USA,64,Male,Image,116,0
User_4212,Facebook, USA,25,Male,Image,119,1
User_4213,Facebook, USA,53,Male,Image,72,0
User_4214,Facebook, USA,39,Female,Video,373,1
User_4215,Facebook, USA,37,Male,Image,457,1
User_4216,Facebook, USA,53,Female,Video,463,1
User_4217,Facebook, USA,27,Male,Text,119,0
User_4218,Facebook, USA,45,Female,Text,166,1
User_4219,Facebook, USA,39,Male,Image,473,1
User_4220,Facebook, USA,23,Male,Text,412,1
User_4221,Facebook, USA,27,Male,Mixed,52,1
User_4222,Facebook, USA,21,Female,Video,53,0
User_4223,Facebook, USA,23,Male,Video,183,1
User_4224,Facebook, USA,45,Male,Mixed,204,0
User_4225,Facebook, USA,44,Female,Image,169,0
User_4226,Facebook, USA,57,Female,Video,22,0
User_4227,Facebook, USA,18,Male,Video,274,0
User_4228,Facebook, USA,44,Male,Text,463,0
User_4229,Facebook, USA,59,Female,Image,224,0
User_4230,Facebook, USA,38,Male,Mixed,154,0
User_4231,Facebook, USA,61,Female,Video,407,1
User_4232,Facebook, USA,62,Female,Video,345,0
User_4233,Facebook, USA,42,Female,Mixed,36,0
User_4234,Facebook, USA,47,Female,Video,499,0
User_4235,Facebook, USA,65,Male,Mixed,465,1
User_4236,Facebook, USA,48,Female,Video,432,1
User_4237,Facebook, USA,55,Male,Image,347,0
User_4238,Facebook, USA,52,Male,Video,211,0
User_4239,Facebook, USA,45,Female,Image,492,1
User_4240,Facebook, USA,54,Male,Text,212,0
User_4241,Facebook, USA,36,Female,Mixed,310,0
User_4242,Facebook, USA,54,Male,Text,279,1
User_4243,Facebook, USA,53,Female,Video,307,0
User_4244,Facebook, USA,45,Male,Text,197,0
User_4245,Facebook, USA,64,Female,Text,219,1
User_4246,Facebook, USA,29,Male,Text,142,1
User_4247,Facebook, USA,56,Male,Image,247,0
User_4248,Facebook, USA,22,Other,Mixed,358,0
User_4249,Facebook, USA,62,Male,Image,465,1
User_4250,Facebook, USA,42,Female,Mixed,168,1
User_4251,Facebook, USA,19,Female,Video,68,1
User_4252,Facebook, USA,26,Male,Text,402,1
User_4253,Facebook, USA,41,Other,Mixed,162,0
User_4254,Facebook, USA,27,Male,Mixed,473,0
User_4255,Facebook, USA,48,Male,Image,169,0
User_4256,Facebook, USA,30,Other,Mixed,257,0
User_4257,Facebook, USA,52,Female,Text,460,0
User_4258,Facebook, USA,41,Male,Video,377,1
User_4259,Facebook, USA,41,Male,Image,64,0
User_4260,Facebook, USA,38,Male,Image,129,0
User_4261,Facebook, USA,65,Male,Video,161,0
User_4262,Facebook, USA,36,Male,Video,388,1
User_4263,Facebook, USA,26,Male,Mixed,311,1
User_4264,Facebook, USA,41,Female,Text,26,1
User_4265,Facebook, USA,33,Other,Video,19,1
User_4266,Facebook, USA,42,Female,Image,456,1
User_4267,Facebook, USA,24,Male,Text,268,0
User_4268,Facebook, USA,57,Male,Image,427,0
User_4269,Facebook, USA,44,Male,Image,88,1
User_4270,Facebook, USA,62,Female,Video,267,0
User_4271,Facebook, USA,31,Female,Mixed,120,1
User_4272,Facebook, USA,31,Female,Video,94,1
User_4273,Facebook, USA,52,Male,Mixed,442,0
User_4274,Facebook, USA,53,Female,Mixed,76,1
User_4275,Facebook, USA,58,Female,Text,197,0
User_4276,Facebook, USA,33,Female,Text,455,1
User_4277,Facebook, USA,34,Male,Image,207,0
User_4278,Facebook, USA,28,Female,Text,398,0
User_4279,Facebook, USA,32,Male,Text,136,1
User_4280,Facebook, USA,40,Female,Image,365,1
User_4281,Facebook, USA,39,Other,Text,59,0
User_4282,Facebook, USA,51,Male,Text,292,1
User_4283,Facebook, USA,45,Male,Video,345,0
User_4284,Facebook, USA,34,Female,Image,488,0
User_4285,Facebook, USA,49,Male,Mixed,452,1
User_4286,Facebook, USA,54,Female,Text,339,1
User_4287,Facebook, USA,23,Male,Image,40,0
User_4288,Facebook, USA,29,Other,Mixed,34,0
User_4289,Facebook, USA,41,Male,Image,310,1
User_4290,Facebook, USA,21,Female,Text,223,1
User_4291,Facebook, USA,65,Other,Image,476,0
User_4292,Facebook, USA,42,Female,Image,453,1
User_4293,Facebook, USA,22,Female,Mixed,63,1
User_4294,Facebook, USA,22,Male,Text,237,1
User_4295,Facebook, USA,27,Male,Text,177,1
User_4296,Facebook, USA,20,Female,Video,218,0
User_4297,Facebook, USA,30,Female,Video,413,0
User_4298,Facebook, USA,30,Male,Mixed,134,0
User_4299,Facebook, USA,20,Female,Image,458,0
User_4300,Facebook, USA,30,Male,Image,203,0
User_4301,Facebook, USA,48,Male,Video,259,1
User_4302,Facebook, USA,41,Other,Image,92,1
User_4303,Facebook, USA,59,Male,Mixed,313,0
User_4304,Facebook, USA,21,Male,Mixed,123,1
User_4305,Facebook, USA,59,Male,Video,23,1
User_4306,Facebook, USA,31,Female,Video,63,0
User_4307,Facebook, USA,25,Male,Mixed,291,0
User_4308,Facebook, USA,62,Male,Text,412,1
User_4309,Facebook, USA,18,Male,Text,279,0
User_4310,Facebook, USA,46,Male,Video,247,0
User_4311,Facebook, USA,54,Male,Image,289,1
User_4312,Facebook, USA,54,Female,Text,97,0
User_4313,Facebook, USA,48,Female,Mixed,265,0
User_4314,Facebook, USA,45,Other,Image,173,1
User_4315,Facebook, USA,37,Male,Mixed,358,1
User_4316,Facebook, USA,35,Male,Mixed,298,1
User_4317,Facebook, USA,37,Male,Mixed,232,1
User_4318,Facebook, USA,20,Male,Video,400,0
User_4319,Facebook, USA,53,Female,Mixed,302,1
User_4320,Facebook, USA,53,Male,Text,72,0
User_4321,Facebook, USA,62,Male,Image,300,0
User_4322,Facebook, USA,44,Male,Video,21,0
User_4323,Facebook, USA,43,Male,Text,486,0
User_4324,Facebook, USA,58,Male,Text,114,1
User_4325,Facebook, USA,45,Male,Mixed,286,1
User_4326,Facebook, USA,59,Male,Image,47,0
User_4327,Facebook, USA,55,Female,Mixed,214,1
User_4328,Facebook, USA,56,Male,Mixed,318,0
User_4329,Facebook, USA,45,Male,Image,419,1
User_4330,Facebook, USA,19,Male,Mixed,229,1
User_4331,Facebook, USA,62,Female,Image,427,0
User_4332,Facebook, USA,38,Male,Mixed,224,0
User_4333,Facebook, USA,19,Male,Video,223,1
User_4334,Facebook, USA,37,Male,Image,117,1
User_4335,Facebook, USA,54,Male,Text,125,0
User_4336,Facebook, USA,49,Female,Text,302,0
User_4337,Facebook, USA,30,Female,Image,200,0
User_4338,Facebook, USA,38,Female,Image,409,1
User_4339,Facebook, USA,64,Female,Image,487,1
User_4340,Facebook, USA,59,Male,Video,138,1
User_4341,Facebook, USA,54,Female,Mixed,186,1
User_4342,Facebook, USA,21,Male,Image,110,1
User_4343,Facebook, USA,19,Male,Video,287,0
User_4344,Facebook, USA,47,Male,Image,98,0
User_4345,Facebook, USA,63,Male,Text,70,1
User_4346,Facebook, USA,31,Other,Video,239,0
User_4347,Facebook, USA,49,Male,Mixed,321,0
User_4348,Facebook, USA,20,Female,Image,256,1
User_4349,Facebook, USA,20,Male,Mixed,63,1
User_4350,Facebook, USA,65,Female,Mixed,237,1
User_4351,Facebook, USA,51,Male,Video,283,1
User_4352,Facebook, USA,45,Male,Video,370,1
User_4353,Facebook, USA,21,Female,Text,368,1
User_4354,Facebook, USA,36,Male,Mixed,448,1
User_4355,Facebook, USA,31,Female,Text,217,1
User_4356,Facebook, USA,57,Female,Video,478,0
User_4357,Facebook, USA,42,Other,Image,405,1
User_4358,Facebook, USA,49,Male,Image,35,0
User_4359,Facebook, USA,58,Female,Video,363,0
User_4360,Facebook, USA,40,Female,Video,421,0
User_4361,Facebook, USA,29,Other,Image,148,1
User_4362,Facebook, USA,55,Male,Text,307,0
User_4363,Facebook, USA,29,Male,Image,142,1
User_4364,Facebook, USA,33,Male,Text,294,0
User_4365,Facebook, USA,23,Female,Mixed,389,0
User_4366,Facebook, USA,48,Female,Image,20,0
User_4367,Facebook, USA,44,Other,Text,292,0
User_4368,Facebook, USA,37,Female,Video,309,1
User_4369,Facebook, USA,47,Female,Text,458,1
User_4370,Facebook, USA,47,Male,Mixed,147,0
User_4371,Facebook, USA,25,Female,Image,64,0
User_4372,Facebook, USA,65,Other,Text,221,1
User_4373,Facebook, USA,62,Male,Video,418,0
User_4374,Facebook, USA,48,Male,Mixed,189,1
User_4375,Facebook, USA,21,Female,Text,63,1
User_4376,Facebook, USA,43,Male,Image,160,1
User_4377,Facebook, USA,41,Other,Image,375,0
User_4378,Facebook, USA,60,Male,Video,339,1
User_4379,Facebook, USA,31,Other,Image,410,0
User_4380,Facebook, USA,20,Other,Mixed,361,0
User_4381,Facebook, USA,47,Female,Mixed,20,1
User_4382,Facebook, USA,58,Male,Image,347,1
User_4383,Facebook, USA,29,Female,Video,420,0
User_4384,Facebook, USA,23,Male,Image,65,1
User_4385,Facebook, USA,21,Female,Mixed,53,0
User_4386,Facebook, USA,59,Female,Video,203,0
User_4387,Facebook, USA,43,Female,Text,286,1
User_4388,Facebook, USA,18,Male,Text,338,1
User_4389,Facebook, USA,64,Female,Mixed,451,0
User_4390,Facebook, USA,29,Female,Mixed,131,0
User_4391,Facebook, USA,23,Female,Mixed,46,0
User_4392,Facebook, USA,51,Other,Video,434,1
User_4393,Facebook, USA,60,Male,Image,494,1
User_4394,Facebook, USA,49,Other,Video,490,1
User_4395,Facebook, USA,61,Male,Image,452,1
